Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Jan  4, 2013
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1174922|WYNN RESORTS LTD|8-K|20130104|edgar/data/1174922/0001193125-13-003863.txt
1174950|WOODWORTH ROGER D|4|20130104|edgar/data/1174950/0000104918-13-000011.txt
1174953|NORWOOD KELLY O|4|20130104|edgar/data/1174953/0000104918-13-000007.txt
1174954|FELTES KAREN S|4|20130104|edgar/data/1174954/0000104918-13-000003.txt
1174955|BURMEISTER SMITH CHRISTY M|4|20130104|edgar/data/1174955/0000104918-13-000001.txt
1174958|MEYER DAVID J|4|20130104|edgar/data/1174958/0000104918-13-000006.txt
1175185|BULLWINKEL GEORGE J|4|20130104|edgar/data/1175185/0001225208-13-000772.txt
1175188|BYRNE STEPHEN A|4|20130104|edgar/data/1175188/0001225208-13-000773.txt
1175523|LEONARD GREEN PARTNERS LP|13F-HR|20130104|edgar/data/1175523/0001172661-13-000045.txt
1175580|RANDGOLD RESOURCES LTD|6-K|20130104|edgar/data/1175580/0001193125-13-003258.txt
1175954|CENTRAL BANK & TRUST CO|13F-HR|20130104|edgar/data/1175954/0001175954-13-000002.txt
1176320|SEQUOIA RESIDENTIAL FUNDING INC|S-3|20130104|edgar/data/1176320/0001144204-13-000746.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000010.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000011.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000012.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000013.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000014.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000019.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000020.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000021.txt
1176334|MARTIN MIDSTREAM PARTNERS LP|4|20130104|edgar/data/1176334/0001176334-13-000022.txt
1176343|LEGG MASON PARTNERS VARIABLE EQUITY TRUST|497K|20130104|edgar/data/1176343/0001193125-13-003543.txt
1176343|LEGG MASON PARTNERS VARIABLE EQUITY TRUST|497K|20130104|edgar/data/1176343/0001193125-13-003561.txt
1176343|LEGG MASON PARTNERS VARIABLE EQUITY TRUST|497K|20130104|edgar/data/1176343/0001193125-13-003573.txt
1176343|LEGG MASON PARTNERS VARIABLE EQUITY TRUST|497|20130104|edgar/data/1176343/0001193125-13-003478.txt
1177176|VACZY CATHERINE M|4|20130104|edgar/data/1177176/0001144204-13-000886.txt
1178218|WELCH JAMES L|4|20130104|edgar/data/1178218/0001014108-13-000002.txt
1178409|TIDELANDS BANCSHARES INC|5|20130104|edgar/data/1178409/0001238911-13-000001.txt
1178409|TIDELANDS BANCSHARES INC|5|20130104|edgar/data/1178409/0001278636-13-000001.txt
1178409|TIDELANDS BANCSHARES INC|5|20130104|edgar/data/1178409/0001382239-13-000001.txt
1178438|GERRITY THOMAS P|4|20130104|edgar/data/1178438/0001181431-13-001751.txt
1178841|NEUBERGER BERMAN NEW YORK INTERMEDIATE MUNICIPAL FUND INC|SC 13G|20130104|edgar/data/1178841/0001048703-13-000004.txt
1179060|CROSSTEX ENERGY LP|4|20130104|edgar/data/1179060/0001104659-13-000728.txt
1179060|CROSSTEX ENERGY LP|4|20130104|edgar/data/1179060/0001104659-13-000730.txt
1179060|CROSSTEX ENERGY LP|4|20130104|edgar/data/1179060/0001104659-13-000736.txt
1179060|CROSSTEX ENERGY LP|4|20130104|edgar/data/1179060/0001104659-13-000742.txt
1179060|CROSSTEX ENERGY LP|4|20130104|edgar/data/1179060/0001104659-13-000744.txt
1179060|CROSSTEX ENERGY LP|4|20130104|edgar/data/1179060/0001104659-13-000761.txt
1179477|CASH R D|4|20130104|edgar/data/1179477/0000070145-13-000003.txt
1179497|KENNY GREGORY B|4|20130104|edgar/data/1179497/0001127602-13-001218.txt
1179577|COULTER DAVID A|4|20130104|edgar/data/1179577/0000814585-13-000002.txt
1179585|SHAPIRO MARC J|4|20130104|edgar/data/1179585/0001225208-13-000831.txt
1180138|SALERNO FREDERIC V|4|20130104|edgar/data/1180138/0000070145-13-000008.txt
1180594|MCGLYNN DENIS|4|20130104|edgar/data/1180594/0001180594-13-000001.txt
1180594|MCGLYNN DENIS|4|20130104|edgar/data/1180594/0001180594-13-000002.txt
1180618|PALMISANO SAMUEL J|4|20130104|edgar/data/1180618/0001127602-13-001036.txt
1180655|STEMBERG THOMAS|4/A|20130104|edgar/data/1180655/0000863157-13-000019.txt
1180682|ZRNO JOHN M|4|20130104|edgar/data/1180682/0001180682-13-000001.txt
1180687|CASSIDY JOHN F|4|20130104|edgar/data/1180687/0001180687-13-000002.txt
1180692|MOONEY KEVIN W|4|20130104|edgar/data/1180692/0001181431-13-001661.txt
1180736|FEALY ROBERT L|4|20130104|edgar/data/1180736/0001225208-13-000842.txt
1180740|HARRINGTON DANIEL P|4|20130104|edgar/data/1180740/0001225208-13-000841.txt
1180776|CLARK R KERRY|4/A|20130104|edgar/data/1180776/0001219998-13-000019.txt
1180776|CLARK R KERRY|4|20130104|edgar/data/1180776/0001219998-13-000005.txt
1180784|LAFLEY ALAN G|4|20130104|edgar/data/1180784/0001231205-13-000008.txt
1180852|WILLIAMS CAPITAL MANAGEMENT TRUST|NSAR-B/A|20130104|edgar/data/1180852/0000887318-13-000005.txt
1181008|WARE RICHARD II|4|20130104|edgar/data/1181008/0001127602-13-001002.txt
1181025|REDDY J PATRICK|4|20130104|edgar/data/1181025/0001127602-13-001046.txt
1181078|WAGNER IRA|4|20130104|edgar/data/1181078/0001181078-13-000001.txt
1181175|FRAZIER KENNETH C|4|20130104|edgar/data/1181175/0001127602-13-001023.txt
1181256|LAURANCE DALE R|4|20130104|edgar/data/1181256/0001179110-13-000399.txt
1181583|WARNER DOUGLAS A III|4|20130104|edgar/data/1181583/0001231205-13-000017.txt
1181653|Daberko David A.|4|20130104|edgar/data/1181653/0001181431-13-001841.txt
1181653|Daberko David A.|4|20130104|edgar/data/1181653/0001209191-13-001873.txt
1181653|Daberko David A.|4|20130104|edgar/data/1181653/0001209191-13-001975.txt
1181928|SANGHI STEVE|4|20130104|edgar/data/1181928/0000827054-13-000013.txt
1181939|LAMBERT DAVID S|4|20130104|edgar/data/1181939/0000827054-13-000010.txt
1181941|LITTLE MITCHELL R|4|20130104|edgar/data/1181941/0000827054-13-000011.txt
1181945|SIMONCIC RICHARD J|4|20130104|edgar/data/1181945/0000827054-13-000014.txt
1182054|KOELLNER LAURETTE T|4|20130104|edgar/data/1182054/0001209191-13-002156.txt
1182078|WARD JONATHAN P|4|20130104|edgar/data/1182078/0001140361-13-001057.txt
1182078|WARD JONATHAN P|4|20130104|edgar/data/1182078/0001209191-13-002167.txt
1182128|ZSCHAU ED|4|20130104|edgar/data/1182128/0001179110-13-000470.txt
1182325|TANGOE INC|4|20130104|edgar/data/1182325/0001179110-13-000466.txt
1182721|LEPOFSKY ROBERT|4|20130104|edgar/data/1182721/0001182721-13-000001.txt
1182758|GODBOLD FRANCIS S|4|20130104|edgar/data/1182758/0001225208-13-000726.txt
1182775|JAMES THOMAS A|4|20130104|edgar/data/1182775/0001225208-13-000834.txt
1182804|ROBINSON MICHAEL K|4|20130104|edgar/data/1182804/0001127602-13-001055.txt
1182928|SCILACCI W JAMES|4|20130104|edgar/data/1182928/0000827052-13-000014.txt
1183159|KRANTZ DONALD G|4|20130104|edgar/data/1183159/0001209191-13-002031.txt
1183288|TURNER CHARLES H|4|20130104|edgar/data/1183288/0001183887-13-000001.txt
1183342|CROYLE ROBERT G|4|20130104|edgar/data/1183342/0001126975-13-000006.txt
1183346|LENTZ HENRY E|4|20130104|edgar/data/1183346/0001209191-13-001949.txt
1183380|NORTH JULIA B|4|20130104|edgar/data/1183380/0001127602-13-001057.txt
1183382|ROBINSON RAY M|4|20130104|edgar/data/1183382/0001127602-13-001091.txt
1183382|ROBINSON RAY M|4|20130104|edgar/data/1183382/0001219998-13-000008.txt
1183494|RHEIN PETER L|4|20130104|edgar/data/1183494/0001246360-13-000262.txt
1183597|DOLUCA TUNC|4|20130104|edgar/data/1183597/0001209191-13-001781.txt
1183682|CARBONE ANTHONY J|4|20130104|edgar/data/1183682/0001137411-13-000002.txt
1183691|REINHARD J PEDRO|4|20130104|edgar/data/1183691/0000090185-13-000017.txt
1183822|REINEMUND STEVEN|4|20130104|edgar/data/1183822/0001127602-13-001041.txt
1184006|SIMMS RONALD W|SC 13G/A|20130104|edgar/data/1184006/0001193125-13-003081.txt
1184061|DAVID DARYL D|4|20130104|edgar/data/1184061/0000827052-13-000006.txt
1184184|CHENEVERT LOUIS|4|20130104|edgar/data/1184184/0001225208-13-000882.txt
1184185|DARNIS GERAUD|4|20130104|edgar/data/1184185/0001225208-13-000883.txt
1184192|ROGAN THOMAS I|4|20130104|edgar/data/1184192/0001225208-13-000879.txt
1184230|BARTON RICHARD N|4|20130104|edgar/data/1184230/0001543998-13-000001.txt
1184336|BARNUM GREGORY T|4|20130104|edgar/data/1184336/0001065860-13-000002.txt
1184363|WHITACRE EDWARD E JR|4|20130104|edgar/data/1184363/0001127602-13-001044.txt
1184400|ADELSTEIN STEVEN|SC 13G/A|20130104|edgar/data/1184400/0001161697-13-000011.txt
1184452|CONARD EDWARD|4|20130104|edgar/data/1184452/0001127602-13-001081.txt
1184601|DORMAN MARGARET K|4|20130104|edgar/data/1184601/0001127602-13-001140.txt
1184652|SHAPIRA DAVID S|4|20130104|edgar/data/1184652/0001127602-13-001149.txt
1184800|CHANDLER CHARLES Q IV|4|20130104|edgar/data/1184800/0001236304-13-000012.txt
1184803|EDWARDS ROY A|4|20130104|edgar/data/1184803/0001236304-13-000013.txt
1184842|QUINN STEPHEN D|4|20130104|edgar/data/1184842/0001127602-13-001205.txt
1185016|DICUS JOHN B|4|20130104|edgar/data/1185016/0001490906-13-000006.txt
1185096|SMITH LAMAR C|4|20130104|edgar/data/1185096/0001212131-13-000022.txt
1185125|MARTIN THEODORE E|4|20130104|edgar/data/1185125/0001225208-13-000866.txt
1185206|HAY JESS T|4|20130104|edgar/data/1185206/0001341522-13-000004.txt
1185215|CROWNOVER JAMES W|4|20130104|edgar/data/1185215/0001209191-13-002213.txt
1185243|WILLIAMS RONALD A|4|20130104|edgar/data/1185243/0001225208-13-000872.txt
1185344|RANKIN THOMPSON L|4/A|20130104|edgar/data/1185344/0001404409-13-000004.txt
1185348|PORTFOLIO RECOVERY ASSOCIATES INC|4|20130104|edgar/data/1185348/0001209191-13-002166.txt
1185468|SALISBURY ROBERT C|4|20130104|edgar/data/1185468/0001144204-13-000673.txt
1185514|BERKMAN DAVID J|4|20130104|edgar/data/1185514/0001181431-13-001749.txt
1185533|GABELLI MARIO J|4|20130104|edgar/data/1185533/0000807249-13-000003.txt
1185802|BEALL DONALD R|4|20130104|edgar/data/1185802/0001137411-13-000001.txt
1185838|GEORGE W WHITNEY|4|20130104|edgar/data/1185838/0001140361-13-001003.txt
1186141|EDWARDS JOHNNY|4|20130104|edgar/data/1186141/0001209191-13-001807.txt
1186162|PROTZ WILLIAM F JR|4|20130104|edgar/data/1186162/0001209191-13-001845.txt
1186188|HASSELBLAD PASCALE KATHRYN M|4|20130104|edgar/data/1186188/0001209191-13-001836.txt
1186238|WISE BRET W|4|20130104|edgar/data/1186238/0001246360-13-000285.txt
1186254|ASPLUND DAVID R|4|20130104|edgar/data/1186254/0001065860-13-000001.txt
1186369|BROWN PETER S|4|20130104|edgar/data/1186369/0001544501-13-000001.txt
1186472|PERELMAN RONALD O|4|20130104|edgar/data/1186472/0001104659-13-000815.txt
1186640|DRESSEL MELANIE J|4|20130104|edgar/data/1186640/0001186640-13-000001.txt
1186676|SMITH MICHAEL T|4|20130104|edgar/data/1186676/0001179110-13-000404.txt
1186694|VANDENNOORT HANS E|4|20130104|edgar/data/1186694/0001225208-13-000764.txt
1186715|MASSARO ANTHONY A|4|20130104|edgar/data/1186715/0001209191-13-002129.txt
1186805|HELMS CHRISTOPHER A|4|20130104|edgar/data/1186805/0001209191-13-001978.txt
1186873|SALICE THOMAS P|4|20130104|edgar/data/1186873/0001127602-13-001087.txt
1186877|BERENDT MICHAEL J|4|20130104|edgar/data/1186877/0001127602-13-001080.txt
1187019|CRAVER THEODORE F JR|4|20130104|edgar/data/1187019/0000827052-13-000012.txt
1187268|CORBETT LUKE R|4|20130104|edgar/data/1187268/0001140361-13-001004.txt
1187302|MAHADY JOSEPH M|3|20130104|edgar/data/1187302/0001140361-13-001081.txt
1187302|MAHADY JOSEPH M|4|20130104|edgar/data/1187302/0001140361-13-001086.txt
1187360|JEFFRIES MICHAEL S|4|20130104|edgar/data/1187360/0001225208-13-000727.txt
1187373|LEE CHARLES R|4|20130104|edgar/data/1187373/0001209191-13-001902.txt
1187410|GASAWAY SHARILYN S|4|20130104|edgar/data/1187410/0001113435-13-000002.txt
1187421|MITCHELL WILLIAM|4|20130104|edgar/data/1187421/0000049071-13-000015.txt
1187462|ARMSTRONG WHIT|4|20130104|edgar/data/1187462/0001209191-13-002108.txt
1187556|BOHANNON LON M|4|20130104|edgar/data/1187556/0000711377-13-000005.txt
1187573|OGRADY JUDITH|4|20130104|edgar/data/1187573/0001209191-13-002070.txt
1187697|EDWAB DAVID H|4|20130104|edgar/data/1187697/0001181431-13-001523.txt
1187741|ALLEN KENNETH R|4|20130104|edgar/data/1187741/0000032689-13-000001.txt
1187789|TRAVIS NIGEL|4|20130104|edgar/data/1187789/0001181431-13-001690.txt
1187801|KELSO DAVID B|4|20130104|edgar/data/1187801/0000950142-13-000026.txt
1187920|BURNS JAMES J|4|20130104|edgar/data/1187920/0000899681-13-000009.txt
1187965|HOLDERNESS DARIN G|4|20130104|edgar/data/1187965/0001246360-13-000280.txt
1188179|PAYNE ULICE JR|4|20130104|edgar/data/1188179/0000107815-13-000017.txt
1188369|JENNESS JAMES M|4|20130104|edgar/data/1188369/0001225208-13-000813.txt
1188402|BUTCHER C PRESTON|4|20130104|edgar/data/1188402/0001225208-13-000724.txt
1188403|MCLIN STEPHEN T|4|20130104|edgar/data/1188403/0001225208-13-000725.txt
1188444|REYNOLDS JON Q JR|4|20130104|edgar/data/1188444/0001188444-13-000001.txt
1188444|REYNOLDS JON Q JR|4|20130104|edgar/data/1188444/0001440008-13-000001.txt
1188456|DREW JOHN|4|20130104|edgar/data/1188456/0001188444-13-000001.txt
1188456|DREW JOHN|4|20130104|edgar/data/1188456/0001440008-13-000001.txt
1188598|RAWOT BILLIE K|4|20130104|edgar/data/1188598/0001209191-13-001800.txt
1188681|WEATHERMAN ELIZABETH H|3|20130104|edgar/data/1188681/0000914190-13-000025.txt
1188681|WEATHERMAN ELIZABETH H|4|20130104|edgar/data/1188681/0000914190-13-000026.txt
1188735|RICE LINDA JOHNSON|4|20130104|edgar/data/1188735/0001225208-13-000803.txt
1188797|DUROC-DANNER BERNARD J|4|20130104|edgar/data/1188797/0001516731-13-000001.txt
1188798|RAYNE ROBERT A|4|20130104|edgar/data/1188798/0001140361-13-001088.txt
1188983|LIDDY EDWARD M|4|20130104|edgar/data/1188983/0001225208-13-000870.txt
1189022|WILSON ROBERT N|4|20130104|edgar/data/1189022/0001225208-13-000723.txt
1189024|CADOGAN WILLIAM J|4|20130104|edgar/data/1189024/0001209191-13-002012.txt
1189026|HAGGERTY CHARLES A|4|20130104|edgar/data/1189026/0001140361-13-001176.txt
1189049|HOGAN RANDALL J|4|20130104|edgar/data/1189049/0001140361-13-001180.txt
1189053|SCHROCK MICHAEL V|4|20130104|edgar/data/1189053/0001140361-13-001198.txt
1189236|YOST LARRY D|4|20130104|edgar/data/1189236/0001044590-13-000009.txt
1189309|COLBERT VIRGIS|4|20130104|edgar/data/1189309/0001209191-13-002161.txt
1189900|OKEN MARC D|4|20130104|edgar/data/1189900/0001225208-13-000756.txt
1190185|MOTAMED THOMAS F|4|20130104|edgar/data/1190185/0001181431-13-001631.txt
1190260|WALTON JERRY W|4|20130104|edgar/data/1190260/0001190260-13-000002.txt
1190578|MARTIN JOHN C|4|20130104|edgar/data/1190578/0001179110-13-000444.txt
1190594|OMTVEDT CRAIG P|4|20130104|edgar/data/1190594/0001209191-13-002163.txt
1190699|BURNS URSULA M|4|20130104|edgar/data/1190699/0001127602-13-001014.txt
1190798|LOGUE DENNIS E|4|20130104|edgar/data/1190798/0001190798-13-000002.txt
1190800|RAINES JAMES M|4|20130104|edgar/data/1190800/0001190800-13-000002.txt
1190802|REIMER RONALD C|4|20130104|edgar/data/1190802/0001190802-13-000002.txt
1190816|VAN DYKE WILLIAM G|4|20130104|edgar/data/1190816/0001209191-13-002204.txt
1191083|MILLER WILLIAM J|4|20130104|edgar/data/1191083/0001127602-13-001084.txt
1191255|CHINA TELECOM CORP LTD|6-K|20130104|edgar/data/1191255/0001193125-13-002880.txt
1191300|WILSON RICHARD O|4|20130104|edgar/data/1191300/0001181431-13-001872.txt
1191312|KEITEL WILLIAM E|4|20130104|edgar/data/1191312/0001234452-13-000028.txt
1191420|COLEMAN VICTOR J|4|20130104|edgar/data/1191420/0001140361-13-001139.txt
1191473|INGRAM ORRIN H II|4|20130104|edgar/data/1191473/0001179110-13-000411.txt
1191504|HILZINGER KURT J|4|20130104|edgar/data/1191504/0000049071-13-000011.txt
1191548|SMITH- PILKINGTON KAREN A|4|20130104|edgar/data/1191548/0000851968-13-000003.txt
1191777|PRICE HUGH B|4|20130104|edgar/data/1191777/0001209191-13-002048.txt
1191860|HURWITZ DANIEL B|4|20130104|edgar/data/1191860/0001209191-13-002130.txt
1192784|REITEN RICHARD G|4|20130104|edgar/data/1192784/0000070145-13-000007.txt
1192898|PIZZI CHARLES P|4|20130104|edgar/data/1192898/0001387131-13-000040.txt
1193129|CASH JAMES I JR|4|20130104|edgar/data/1193129/0001231205-13-000003.txt
1193172|CRAKER SHERRI L|4|20130104|edgar/data/1193172/0000916480-13-000015.txt
1193205|CASSIN BJ|4|20130104|edgar/data/1193205/0001181431-13-001867.txt
1193210|COZADD BRUCE C|4|20130104|edgar/data/1193210/0001181431-13-001869.txt
1193216|MORGAN STEVEN R|4|20130104|edgar/data/1193216/0001437749-13-000215.txt
1193293|TOCIO MARY ANN|4|20130104|edgar/data/1193293/0001179110-13-000421.txt
1193666|THORINGTON STEPHEN A|4|20130104|edgar/data/1193666/0001127602-13-001157.txt
1193675|CHOLMONDELEY PAULA H|4|20130104|edgar/data/1193675/0001140361-13-001096.txt
1193732|RODRIGUEZ RAMON A|4|20130104|edgar/data/1193732/0001209191-13-002229.txt
1193799|VANDENBERGHE JAMES H|4|20130104|edgar/data/1193799/0001209191-13-001746.txt
1194004|DAMELIO FRANK A|4|20130104|edgar/data/1194004/0000049071-13-000009.txt
1194065|PERKINS DONALD S|4|20130104|edgar/data/1194065/0001181431-13-001567.txt
1194201|SMITH MICHAEL L|4|20130104|edgar/data/1194201/0001140361-13-001135.txt
1194284|ZELLER THOMAS J|4|20130104|edgar/data/1194284/0001130464-13-000008.txt
1194294|OHLMACHER THOMAS M|4|20130104|edgar/data/1194294/0000032689-13-000007.txt
1194298|THIES MARK T|4|20130104|edgar/data/1194298/0000104918-13-000009.txt
1194624|TILTON GLENN F|4|20130104|edgar/data/1194624/0001127602-13-001128.txt
1194696|BREYER JAMES|4|20130104|edgar/data/1194696/0001181431-13-001785.txt
1194841|GUYAUX JOSEPH C|4|20130104|edgar/data/1194841/0001209191-13-002124.txt
1194846|ROHR JAMES E|4|20130104|edgar/data/1194846/0001127602-13-001124.txt
1194959|SHAPIRO ALAN C|4|20130104|edgar/data/1194959/0001019687-13-000045.txt
1195007|BEKENSTEIN JOSHUA|4|20130104|edgar/data/1195007/0001127602-13-001079.txt
1195177|FITZGERALD WILLIAM R|4|20130104|edgar/data/1195177/0001104659-13-000672.txt
1195258|RATCLIFFE DAVID M|4/A|20130104|edgar/data/1195258/0000750556-13-000005.txt
1195258|RATCLIFFE DAVID M|4|20130104|edgar/data/1195258/0000750556-13-000002.txt
1195273|O STEEN JOHN A|4|20130104|edgar/data/1195273/0001144204-13-000634.txt
1195275|ROEHM MACDONELL JR|4|20130104|edgar/data/1195275/0001144204-13-000645.txt
1195320|KLAPPA GALE E|4|20130104|edgar/data/1195320/0000107815-13-000018.txt
1195422|MULLIN JOHN H III|4|20130104|edgar/data/1195422/0001225208-13-000751.txt
1195494|SCOTT HOMER A JR|4|20130104|edgar/data/1195494/0001209191-13-002250.txt
1195549|COLEY WILLIAM A|4|20130104|edgar/data/1195549/0001209191-13-001931.txt
1195669|PETRELLO ANTHONY G|5|20130104|edgar/data/1195669/0001127602-13-001037.txt
1195691|GROVE JON A|4|20130104|edgar/data/1195691/0001225208-13-000801.txt
1195696|SANDLER MARK J|4|20130104|edgar/data/1195696/0001225208-13-000738.txt
1195703|NEYLAND ELLA S|4|20130104|edgar/data/1195703/0001181431-13-001732.txt
1196143|ASPE PEDRO|4|20130104|edgar/data/1196143/0001225208-13-000708.txt
1196196|WHIDDON THOMAS E|4|20130104|edgar/data/1196196/0001225208-13-000758.txt
1196219|COKER JAMES L|4|20130104|edgar/data/1196219/0001225208-13-000745.txt
1196229|LAWTON EDGAR H III|4|20130104|edgar/data/1196229/0001225208-13-000748.txt
1196451|HARTMAN JAMES D|4|20130104|edgar/data/1196451/0001362118-13-000005.txt
1196903|GAGE L PATRICK|4|20130104|edgar/data/1196903/0001061983-13-000001.txt
1196937|BERGSTROM JOHN F|4|20130104|edgar/data/1196937/0000107815-13-000005.txt
1196937|BERGSTROM JOHN F|4|20130104|edgar/data/1196937/0001225208-13-000809.txt
1196954|MCCAUGHAN JAMES P|4|20130104|edgar/data/1196954/0001126328-13-000022.txt
1196960|PEPPER JANE G|4|20130104|edgar/data/1196960/0001209191-13-002131.txt
1196961|STEFFES LORENE K|4|20130104|edgar/data/1196961/0001209191-13-002134.txt
1196966|USHER THOMAS J|4|20130104|edgar/data/1196966/0001209191-13-001950.txt
1196967|MCCONNELL MICHAEL|4|20130104|edgar/data/1196967/0001209191-13-001936.txt
1196980|ADAMS JOHN L|4|20130104|edgar/data/1196980/0001127602-13-001195.txt
1197007|FOSS ERIC J|4|20130104|edgar/data/1197007/0001225208-13-000759.txt
1197025|CAFFERTY PASTORA SAN JUAN|4|20130104|edgar/data/1197025/0001209191-13-001853.txt
1197104|SCOTT MARK E|4|20130104|edgar/data/1197104/0001161697-13-000007.txt
1197174|KARCH NANCY J|4|20130104|edgar/data/1197174/0001225208-13-000816.txt
1197489|BRUNNER STEPHEN R|4|20130104|edgar/data/1197489/0001181431-13-001776.txt
1197608|GLENN T MICHAEL|4|20130104|edgar/data/1197608/0001140361-13-001174.txt
1197611|SMITH FREDERICK W|4|20130104|edgar/data/1197611/0001127602-13-001077.txt
1197735|JAMES DONNA|4|20130104|edgar/data/1197735/0001209191-13-001893.txt
1197815|ORBAN PAUL W|4|20130104|edgar/data/1197815/0001197815-13-000004.txt
1197858|COOK JACK M|4|20130104|edgar/data/1197858/0001197858-13-000001.txt
1197937|KIMBALL RICK|4|20130104|edgar/data/1197937/0001188444-13-000001.txt
1197937|KIMBALL RICK|4|20130104|edgar/data/1197937/0001440008-13-000001.txt
1198053|DEMCHAK WILLIAM S|4|20130104|edgar/data/1198053/0001209191-13-002123.txt
1198098|FUDGE ANN M|4|20130104|edgar/data/1198098/0001231205-13-000005.txt
1198110|BASCH JEFFREY W|4|20130104|edgar/data/1198110/0000080661-13-000006.txt
1198113|Griffith Susan Patricia|4|20130104|edgar/data/1198113/0000080661-13-000009.txt
1198115|KING THOMAS A|4|20130104|edgar/data/1198115/0000080661-13-000004.txt
1198120|VOELKER RAYMOND M|4|20130104|edgar/data/1198120/0000080661-13-000012.txt
1198222|ROSENBERG SHELI  Z|4|20130104|edgar/data/1198222/0001209191-13-001988.txt
1198415|Altegris Winton Futures Fund, L.P.|8-K|20130104|edgar/data/1198415/0000905148-13-000014.txt
1198468|SMITH RICHARD P|4|20130104|edgar/data/1198468/0001198468-13-000001.txt
1198499|OSULLIVAN RICHARD B|4|20130104|edgar/data/1198499/0001198499-13-000001.txt
1198502|CARNEY CRAIG B|4|20130104|edgar/data/1198502/0001198502-13-000001.txt
1198518|HEYNEMAN JOHN M JR|4|20130104|edgar/data/1198518/0001209191-13-002251.txt
1198527|MOORE TERRILL R|4|20130104|edgar/data/1198527/0001209191-13-002249.txt
1198621|BRADLEY MICHAEL A|4|20130104|edgar/data/1198621/0001219998-13-000004.txt
1198795|MAGEE MICHAEL M JR|4|20130104|edgar/data/1198795/0000039311-13-000010.txt
1198828|TAYLOR CINDY B|4|20130104|edgar/data/1198828/0001437749-13-000206.txt
1198875|GANGWAL RAKESH|4/A|20130104|edgar/data/1198875/0000863157-13-000014.txt
1198932|BACHMAN BRIAN R|4|20130104|edgar/data/1198932/0001144204-13-000628.txt
1198965|LIU ALBERT|4|20130104|edgar/data/1198965/0001181431-13-001863.txt
1199009|GALANTE EDWARD G|4|20130104|edgar/data/1199009/0000884905-13-000002.txt
1199095|JIMENEZ JOSEPH|4|20130104|edgar/data/1199095/0001123292-13-000101.txt
1199273|KAMENS MATTHEW H|4|20130104|edgar/data/1199273/0001209191-13-001912.txt
1199299|LINDNER RICHARD G|4|20130104|edgar/data/1199299/0000028412-13-000001.txt
1199427|MILES GEORGE L JR|4|20130104|edgar/data/1199427/0001127602-13-001144.txt
1199456|BRU ABELARDO E|4|20130104|edgar/data/1199456/0001225208-13-000802.txt
1199511|SCHOEMAKER LINDA A|4|20130104|edgar/data/1199511/0001181431-13-001766.txt
1199577|LAHEY JOHN L|4|20130104|edgar/data/1199577/0001140361-13-001156.txt
1199578|MIGLIO DANIEL J|4|20130104|edgar/data/1199578/0001140361-13-001158.txt
1199583|NICHOLAS RICHARD J|4|20130104|edgar/data/1199583/0001140361-13-001211.txt
1199718|VERNER KEVIN|4|20130104|edgar/data/1199718/0001179110-13-000536.txt
1199748|HOFFMAN CHARLES E|4|20130104|edgar/data/1199748/0001209191-13-002023.txt
1199969|DAVID ROBBINS|4|20130104|edgar/data/1199969/0001179110-13-000534.txt
1200097|HARPER JACK F|4|20130104|edgar/data/1200097/0001246360-13-000286.txt
1200403|KARN ROBERT B III|4|20130104|edgar/data/1200403/0001209191-13-001940.txt
1200455|DYER DAVID|4|20130104|edgar/data/1200455/0001140361-13-001016.txt
1200542|KOEPPE ALFRED C|4|20130104|edgar/data/1200542/0000356309-13-000022.txt
1200654|ALBRIGHT THELMA R|4|20130104|edgar/data/1200654/0001140361-13-001120.txt
1200666|BRESLAWSKY MARC C|4|20130104|edgar/data/1200666/0001225208-13-000863.txt
1200734|PRITCHETT KENNETH G|4|20130104|edgar/data/1200734/0001200734-13-000001.txt
1201046|RUANE TIMOTHY M|4|20130104|edgar/data/1201046/0001181431-13-001756.txt
1201198|MARTIN RUBEN S|4|20130104|edgar/data/1201198/0001176334-13-000010.txt
1201198|MARTIN RUBEN S|4|20130104|edgar/data/1201198/0001176334-13-000019.txt
1201221|ATKINS HOWARD I|4|20130104|edgar/data/1201221/0001179110-13-000401.txt
1201396|BENATAR  LEO|4|20130104|edgar/data/1201396/0001127602-13-001086.txt
1201463|WATERMAN GARY|4|20130104|edgar/data/1201463/0001209191-13-001998.txt
